id,marque,modele,titre,prix,cote_argus,km,annee,ville,distance,url,img_url,options,carburant,boite,couleur,chevaux,status,source,temps,lien_annonce,description,date_scrape
lbc-3090917922,Audi,Autres,AUDI SQ2 50 TFSI 300 ch S tronic 7 Quattro,25490,28039,155000km,2019,Lens,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/97/00/11/970011299039d851fefc75e347692f81c7487325.jpg?rule=ad-large,Voir description,Essence,Automatique,N/C,19,Clean,LeBonCoin,20h,https://www.leboncoin.fr/ad/voitures/3090917922,"AUDI SQ2 50 TFSI 300 ch S tronic 7 Quattro, 4x4, suv, gris, 19 cv, 5 portes, première mise en circulation le 13/03/2019.  Prix TTC : 25 490 €  5 places  OPTIONS ET ÉQUIPEMENTS : Audio - Télécommunications :   - Apple CarPlay   - Lecteur DVD   - Système de navigation  Conduite :   - 4 Roues directrices   - Allumage automatique des phares   - Différentiel à glissement limité automatique   - Détecteur pluie   - Système Start/Stop   - Système de récupération d'énergie  Extérieur :   - Caméra de recul   - Feux arrière LED   - Feux avant LED   - Jantes/roues en alliage léger 18""   - Rétroviseurs extérieurs électriques   - Toit ouvrant panoramique  Intérieur :   - Accoudoir avant   - Climatisation automatique   - Levier de vitesses en cuir   - Lève-vitres arrière électriques   - Lève-vitres avant",2025-12-14
lbc-3089165667,Audi,Tt,AUDI TT 1.8 TFSI 160 S line,11990,13189,126500km,2008,Layrac,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/b6/7e/16/b67e164f2f415d34e168d3a245e399173c3341e9.jpg?rule=ad-large,Voir description,Essence,Manuelle,N/C,9,Clean,LeBonCoin,16h,https://www.leboncoin.fr/ad/voitures/3089165667,"AUDI TT 1.8 TFSI 160 S line, coupé, bleu, 9 cv, 3 portes, première mise en circulation le 18/12/2008, garantie : 3 mois.  Prix TTC : 11 990 €  4 places  OPTIONS ET ÉQUIPEMENTS : Conduite :   - Différentiel à glissement limité automatique  Extérieur :   - Becquet arrière   - Jantes/roues en alliage léger 18""   - Rétroviseurs extérieurs électriques   - Vitres teintées  Intérieur :   - Cache bagages   - Climatisation automatique   - Indicateur de température extérieur   - Levier de vitesses en cuir   - Lève-vitres arrière électriques   - Lève-vitres avant électriques   - Ordinateur de bord   - Rétroviseur intérieur électrochrome   - Système information conducteur   - Vitre arrière chauffante   - Volant en cuir   - Volant sport  Pack :   - Antidémarrage   - Assistance de freinage   - Ecrous de",2025-12-14
lbc-3088763479,Audi,A4,Audi A4 35 TDI 163ch S line S tronic 7 9cv,27890,30679,77010km,2021,Nice,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/1a/c6/97/1ac697276d8dbb8b01f4b93d2891f5cb61bcdfe8.jpg?rule=ad-large,Voir description,Diesel,Automatique,N/C,9,Clean,LeBonCoin,24h,https://www.leboncoin.fr/ad/voitures/3088763479,"Audi A4 35 TDI 163ch S line S tronic 7 9cv, (Berline), Gris Daytona nacré, 9cv, 4 portes, mise en circulation le 26-04-2021, garantie 12 mois (Garantie:FLEX 12 mois).  5 places, couleur intérieur : 6Y6YEI, longueur : 4,74 mètres, poids en charge 2095 Kg, boîte de vitesse : automatique  OPTIONS ET EQUIPEMENTS : Audio - Télécommunications - 10 Haut parleurs - Appel d'Urgence Localisé - Borne Wi-Fi - Commandes du système audio au volant - Commandes vocales - Fonction MP3 - GPS Cartographique - Interface Media - Kit mains-libres Bluetooth - Navigateur Internet - Prise USB - Prise auxiliaire de connexion audio - Prise iPod - Radio - Radio numérique DAB - Services connectés - TMC  Conduite - Arrêt et redémarrage auto. du moteur - Audi hold assist - Blocage électronique du différentiel - Capteur ",2025-12-14
lbc-3087570544,Audi,A5,Audi a5 coupe 3.0 tdi 220ch design luxe quattro - virtual cockpit - car play - camera 360,21990,24189,135900km,2016,Eysines,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/2a/bc/55/2abc55dd0969e5cd3995865398cd1eaf69d9f49d.jpg?rule=ad-large,Voir description,Diesel,Automatique,N/C,12,Clean,LeBonCoin,4h,https://www.leboncoin.fr/ad/voitures/3087570544,"---------- NOS SERVICES  ET PRESTATIONS COMPLÉMENTAIRES -----------------------------------  - Visite virtuelle : avant de vous déplacer, visualisez votre futur véhicule sous toutes ses coutures . Contactez-nous pour en voir plus ! - Extension de garantie jusqu'à 60 mois. - Solutions de Financement de 12 à 84 mois. - Livraison dans toute la France métropolitaine (sur devis). - Reprise possible de votre ancien véhicule. - Les informations délivrées par cette annonce sont non contractuelles et données à titre indicatif.  🚗 Packs disponibles (véhicules éligibles au Label)  🔹 Pack Clés en Main – 691 € TTC(¹)(²) Démarches (hors carte grise) | 1/4 de carburant | Nettoyage First | Garantie 6 mois | Label inclus✅  🔹 Pack Sérénité – 891 € TTC(¹)(²) Démarches (hors carte grise) | 1/2 de carburant | ",2025-12-14
lbc-3087013135,Audi,S4,Audi S4 AVANT 3.0 TFSI 335 QUATTRO S-TRONIC BVA,24499,26948,134000km,2012,Saint-Martin-Boulogne,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/58/80/76/5880764ea58e216534e68d9be928f5c65d2fd30d.jpg?rule=ad-large,Voir description,Essence,Automatique,N/C,23,Clean,LeBonCoin,4h,https://www.leboncoin.fr/ad/voitures/3087013135,"Audi S4 AVANT 3.0 TFSI 335 QUATTRO S-TRONIC BVA, break, noir, 23 cv, 5 portes, première mise en circulation le 22/08/2012.  5 places  OPTIONS ET ÉQUIPEMENTS : Audio - Télécommunications :   - Bluetooth   - GPS   - Prise audio auxilliaire : usb   - radio  Conduite :   - Allumage automatique des feux   - détecteur de pluie   - limiteur de vitesse   - régulateur de vitesse  Extérieur :   - Radar de recul   - radar d'aide au stationnement   - rétroviseurs dégivrants   - rétroviseurs rabattables   - rétroviseurs électriques   - toit ouvrant panoramique  Intérieur :   - climatisation : automatique   - sièges chauffants  Pack :   - Sieges arrières rabattable   - sièges électriques  Sécurité :   - ABS   - Aide au demarrage en pente   - ESP   - fixations ISOFIX   - roue de secours  Autres équipemen",2025-12-14
lbc-3086263528,Audi,A1,Audi A1 1.4 TFSI 122cv AMBIENTE,6990,7689,192000km,2011,Toulouse,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/b4/e7/9b/b4e79b6e3b9ae066893783d8a362112fd98634e6.jpg?rule=ad-large,Voir description,Essence,Manuelle,N/C,0,Clean,LeBonCoin,3h,https://www.leboncoin.fr/ad/voitures/3086263528,"Audi A1 1.4 TFSI 122cv AMBIENTE compacte, noir, 3 portes, couleur intérieure : noir, première mise en circulation le 28/02/2011, garantie 3 mois.  Centres automobile 📫 22 Chemin de la Violette, 31240 L'Union 📫 48 Route de Paris 31150 Fenouillet 🗓 Notre centre automobile vous accueille du lundi au samedi 🕒 De 9h à 12h et de 14h à 18h 📨 Contact par téléphone ou par mail pour un rendez-vous __________________________________________________________________ Bon à savoir :  - Entretien à jour - Aucun frais à prévoir  5 places  OPTIONS ET ÉQUIPEMENTS : Audio - Télécommunications :   - auto-radio  Conduite :   - détecteur de pluie  Extérieur :   - jantes aluminium   - rétroviseurs rabattables   - rétroviseurs électriques  Intérieur :   - accoudoir central   - accoudoir central arrière   - banquet",2025-12-14
lbc-3084624083,Audi,Q3,Audi q3 1.5 35 tfsi 150 design luxe s-tronic bva,26990,29689,72500km,2019,Quimper,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/ae/17/ee/ae17ee181701b082def1f3a1988b6ba0e97dab49.jpg?rule=ad-large,Voir description,Essence,Automatique,N/C,8,Clean,LeBonCoin,1h,https://www.leboncoin.fr/ad/voitures/3084624083,"AUDI Q3 1.5 35 TFSI 150 DESIGN LUXE S-TRONIC BVA, suv, gris fonce, 8 cv, 5 portes, première mise en circulation le 13/03/2019, garantie : 12 mois.  Prix TTC : 26 990 €  5 places  Emission de CO2 : 145 g CO2/km Consommation mixte : 6 L/100 Consommation sur route : 5.3 L/100 Consommation en ville : 6.9 L/100 Kilométrage compteur  OPTIONS ET ÉQUIPEMENTS : Audio - Télécommunications :   - 2 prises USB à l'arrière   - Appel d?urgence Audi connect   - Audi connect   - Audi connect navigation et divertissement plus   - Interface Bluetooth   - MMI navigation plus avec MMI touch   - Prise 12 V sur console centrale arrière  Conduite :   - Audi Drive Select   - Audi Hold Assist   - Châssis ?Sport?   - Régulateur de vitesse  Couleur :   - Peinture vernie Blanc ibis  Extérieur :   - Audi Parking System",2025-12-14
lbc-3084564566,Audi,A4,AUDI A4 AVANT 2.0 TDI 150 S tronic 7 S line / Carplay / Suivi d'entretien / Française,12990,14289,198000km,2017,Châteauroux,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/81/90/4d/81904d0357f922dfec9ed401a10737cccf197aec.jpg?rule=ad-large,Voir description,Diesel,Automatique,N/C,7,Clean,LeBonCoin,10h,https://www.leboncoin.fr/ad/voitures/3084564566,"AUDI A4 AVANT 2.0 TDI 150 S tronic 7 S line / Carplay / Suivi d'entretien / Française, break, noir, 7 cv, 5 portes, première mise en circulation le 13/12/2017.  Prix TTC : 12 990 €  5 places  OPTIONS ET ÉQUIPEMENTS : Audio - Télécommunications :   - Android Carplay   - Apple CarPlay   - GPS   - Interface Bluetooth   - Système de navigation   - Volant avec commande radio  Conduite :   - Allumage automatique des phares   - Différentiel à glissement limité automatique   - Détecteur pluie   - Réglage automatique des phares   - Régulateur de vitesse   - Select Drive   - Système Start/Stop   - Système de récupération d'énergie  Extérieur :   - Aide au parking   - Aide parking avec caméra de recul   - Feux arrière LED   - Feux de jour   - Phares Xénon   - Radar de stationnement arrière   - Radar ",2025-12-14
lbc-3084219635,Audi,A5,Audi A5 Avant 2.0 TDI Hybride 204ch S line S tronic 7,50990,56089,4134km,2025,Poitiers,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/34/77/a7/3477a756fcf078251704065cb2f949adc6526acf.jpg?rule=ad-large,Voir description,Diesel,Automatique,N/C,11,Clean,LeBonCoin,15h,https://www.leboncoin.fr/ad/voitures/3084219635,"Audi A5 Avant 2.0 TDI Hybride 204ch S line S tronic 7, (Break), Noir Mythique métallisé, 11cv, 5 portes, mise en circulation le 05-05-2025, garantie 24 mois (Constructeur), garantie constructeur.  5 places, longueur : 4,83 mètres, poids en charge 2430 Kg, boîte de vitesse : automatique  OPTIONS ET EQUIPEMENTS : Audio - Télécommunications - 10 Haut parleurs - Appel d'Assistance Localisé - Appel d'Urgence Localisé - Commandes du système audio au volant - Commandes vocales - Ecran tactile - GPS Cartographique - Interface Media - Kit mains-libres Bluetooth - Prise USB - Radio - Radio numérique DAB - Services connectés - Système Hi-Fi Surround - TMC  Conduite - Aide au démarrage en côte - Arrêt et redémarrage auto. du moteur - Capteur de luminosité - Capteur de pluie - Chassis Sport - Commande ",2025-12-14
lbc-3083666430,Audi,A1,Audi A1 SPORTBACK 30 TFSI 116CH S LINE,17990,19789,92000km,2019,Charlieu,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/4d/d4/a5/4dd4a5056b646493248f771a104445d9569410d3.jpg?rule=ad-large,Voir description,Essence,Manuelle,N/C,6,Clean,LeBonCoin,5h,https://www.leboncoin.fr/ad/voitures/3083666430,"Audi A1 SPORTBACK 30 TFSI 116CH S LINE, (Berline), JAUNE, 6cv, 5 portes, mise en circulation le 01-03-2019.  5 places, couleur intérieur : NOIR, longueur : 4,03 mètres, boîte de vitesse : manuelle  OPTIONS ET EQUIPEMENTS : Audio - Télécommunications - 6 Haut parleurs - Appel d'Assistance Localisé - Appel d'Urgence Localisé - Commandes du système audio au volant - Commandes vocales - Fonction MP3 - Interface Media - Kit mains-libres Bluetooth - Lecteur carte SD - Prise USB - Radio - Radio numérique DAB - Services connectés - Volume automatique de la radio  Conduite - Arrêt et redémarrage auto. du moteur - Capteur de luminosité - Capteur de pluie - Commande du comportement dynamique - Limiteur de vitesse - Régulateur de vitesse  Extérieur - Boucliers AV et AR couleur caisse - Caméra de recul",2025-12-14
lbc-3080639737,Audi,A8,AUDI A8 V6 3.0 TDI 250 DPF Quattro Avus Tiptronic,14490,15939,243500km,2011,Carbon-Blanc,10,,https://img.leboncoin.fr/api/v1/lbcpb1/images/b5/43/bc/b543bca692f47e885dc69211bd07b6fad33e70d1.jpg?rule=ad-large,Voir description,Diesel,Automatique,N/C,15,Clean,LeBonCoin,15h,https://www.leboncoin.fr/ad/voitures/3080639737,"AUDI A8 V6 3.0 TDI 250 DPF Quattro Avus Tiptronic, berline, noir, 15 cv, 4 portes, première mise en circulation le 21/03/2011, garantie : 3 mois.  Prix TTC : 14 490 €  5 places  OPTIONS ET ÉQUIPEMENTS : Audio - Télécommunications :   - Pré-équipement téléphone portable   - Système de navigation  Conduite :   - 4 Roues directrices   - Allumage automatique des phares   - Carte mains-libres   - Différentiel à glissement limité automatique   - Détecteur pluie   - Feux et essuie-glaces automatiques   - Régulateur de vitesse  Couleur :   - Peinture métallisée  Extérieur :   - Caméra de recul   - Feux arrière LED   - Feux avant LED   - Jantes/roues en alliage léger 19""   - Phares Xénon   - Radar de stationnement arrière   - Radar de stationnement avant   - Rétroviseurs extérieurs rabattable élect",2025-12-14
